Manufacturer;Series;Model;Impeller;DnOut;FreePassageMm;P2Kw;Rpm;Voltage;Qmax_m3h;H0_m;QH_points;QP;QEta;QNpsh;Quality;Document
HOMA;MXS23;MXS2332-D44;SingleChannel;100;80.0;2.6;1450;3~400 В 50 Гц;95.5;8.27;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2334-D44;SingleChannel;100;80.0;2.6;1450;3~400 В 50 Гц;100.42;9.862;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2336-D44;SingleChannel;100;80.0;2.6;1450;3~400 В 50 Гц;110.35;10.981;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2338-D44;SingleChannel;100;80.0;2.6;1450;3~400 В 50 Гц;120.49;12.649;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2340-T34;SingleChannel;100;80.0;2.9;1450;3~400 В 50 Гц;106.11;15.313;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2340-T44;SingleChannel;100;80.0;3.7;1450;3~400 В 50 Гц;139.72;15.313;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2342-T44;SingleChannel;100;80.0;3.7;1450;3~400 В 50 Гц;156.01;;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2344-T44;SingleChannel;100;80.0;3.7;1450;3~400 В 50 Гц;87.22;;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2344-T54;SingleChannel;100;80.0;5.0;1450;3~400 В 50 Гц;169.65;;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2346-T54;SingleChannel;100;80.0;5.0;1450;3~400 В 50 Гц;129.48;21.436;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2346-T64;SingleChannel;100;80.0;6.5;1450;3~400 В 50 Гц;184.92;21.436;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2350-T64;SingleChannel;100;80.0;6.5;1450;3~400 В 50 Гц;126.52;;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2351-T64;SingleChannel;100;80.0;6.5;1450;3~400 В 50 Гц;122.63;26.944;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2351-ET74;SingleChannel;100;80.0;8.5;1450;3~400 В 50 Гц;188.89;26.944;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;MXS23;MXS2352-ET74;SingleChannel;100;80.0;8.5;1450;3~400 В 50 Гц;194.93;28.934;20;0;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 22
HOMA;KX23;KX2360-F114;MultiChannel;100;80.0;22.0;1450;3~400 В 50 Гц;254.64;35.928;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
HOMA;KX23;KX2360-F124;MultiChannel;100;80.0;25.6;1450;3~400 В 50 Гц;350.15;35.928;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
HOMA;KX23;KX2362-F124;MultiChannel;100;80.0;25.6;1450;3~400 В 50 Гц;309.5;38.453;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
HOMA;KX23;KX2362-F134;MultiChannel;100;80.0;29.2;1450;3~400 В 50 Гц;350.17;38.453;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
HOMA;KX23;KX2364-F124;MultiChannel;100;80.0;25.6;1450;3~400 В 50 Гц;266.76;41.281;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
HOMA;KX23;KX2364-F134;MultiChannel;100;80.0;29.2;1450;3~400 В 50 Гц;346.98;41.281;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
HOMA;KX23;KX2366-F134;MultiChannel;100;80.0;29.2;1450;3~400 В 50 Гц;305.46;;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
HOMA;KX23;KX2366-F144;MultiChannel;100;80.0;33.0;1450;3~400 В 50 Гц;350.49;;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
HOMA;KX23;KX2368-F144;MultiChannel;100;80.0;33.0;1450;3~400 В 50 Гц;324.25;47.851;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
HOMA;KX23;KX2368-G154;MultiChannel;100;80.0;37.4;1450;3~400 В 50 Гц;351.27;47.851;20;20;0;0;CatalogTable;HOMA «Pumps for wastewater treatment. Submersible sewage pumps MXS, V(X), K(X), DN 80–DN 150», изд. 2026-01, стр. 23
